filerange 40000 40475
rangestart 40000 40475

// Subtitles
40000	保卫船员运输舰。
40001	摧毁维格尔航母的战机生产设施。
40002	在维格尔航母逃跑前摧毁它。
40003	建造一个护航艇生产设施。
40004	不能让索班舰长的座舰被摧毁。
40010	建造资源采集船。
40005	希格拉舰队
40006	维格尔
40007	希格拉舰队
40008	费林沙舰队
40009	费林沙舰队
40017	正在保存游戏
40020	希格拉——家园星系
40021	任务失败
40022	任务完成
40024	超空间跳跃成功，超空间核心的全部指标都很正常。
40018	我们做到了。
40023	建议再建造一些资源采集船以提高资源采集效率。
40025	我们已到达希格拉星系，所有区域都发现了维格尔部队。他们将会知道我们已经来了。
40026	*** AXED *** 运输舰需要同母舰对接。
40019	在此区域发现一艘维格尔航母。
40027	运输舰受到攻击,需要立即支援。
40028	*** AXED *** 保护运输舰。
40029	至少要保证四艘运输舰同母舰对接，这样才能满足母舰正常运转所必须的最低船员数。
40039	六艘运输舰将同母舰对接。
40030	主教1号运输舰被击毁。
40031	威胁解除。主教1号安好。
40034	主教1号即将被毁。
40035	立即派遣拦截机保护主教1号。
40040	主教2号运输舰被击毁。
40041	威胁解除。主教2号安好。
40044	主教2号即将被毁。
40045	立即派遣拦截机保护主教2号。
40050	主教3号运输舰被击毁。
40051	威胁解除。主教3号安好。
40054	主教3号即将被毁。
40055	立即派遣拦截机保护主教3号。
40060	主教4号运输舰被击毁。
40061	威胁解除。主教4号安好。
40064	主教4号即将被毁。
40065	立即派遣拦截机保护主教4号。
40070	主教5号运输舰被击毁。
40071	威胁解除。主教5号安好。
40074	主教5号即将被毁。
40075	立即派遣拦截机保护主教5号。
40080	主教6号运输舰被击毁。
40081	威胁解除。主教6号安好。
40084	主教6号即将被毁。
40085	立即派遣拦截机保护主教6号。
40090	推进系统正在以最低功率状态运转。
40091	推进器功率达到20%。
40100	已同运输舰对接。
40101	子系统和工程部门人员正在转移。
40102	*** AXED *** 船员已登舰。
40103	母舰现在已经拥有了更加丰富的建造能力。
40104	可以建造护航艇生产设施了。
40105	*** AXED *** 已同运输舰对接。
40106	感应器部门的人员正在转移。
40107	*** AXED *** 船员已登舰。
40108	母舰的感应器系统现在具有了全部能力。
40110	*** AXED *** Crew transport docked.
40111	研究人员和科学工作队正在转移。
40112	*** AXED *** 船员已登舰。
40113	新研究选项已开启。
40114	*** AXED *** 建造一个研究模块。
40120	*** AXED *** 已同运输舰对接。
40121	推进器和动力部门人员正在转移。
40122	*** AXED *** 船员已登舰。
40123	推进器工作状态提升到正常水平。
40125	*** AXED *** 推进动力输出水平达到正常标准。
40126	已与四艘运输舰进行了对接。船员数量已经达到了最低运作要求。
40130	*** AXED *** 已同运输舰对接。
40131	精锐战机飞行员正在转移。
40132	*** AXED *** 已登舰。
40133	*** AXED *** 发射精锐轰炸机部队。
40134	精锐轰炸机部队正在从母舰中发射出来。
40140	*** AXED *** Crew transport docked.
40141	精锐护航艇船员正在转移。
40142	*** AXED *** 船员已登舰。
40143	*** AXED *** 发射精锐护航艇部队。
40144	精锐护航艇部队正在从母舰中发射出来。
40150	失去了三艘运输舰。
40160	探测到超空间信号。
40161	维格尔人正在用护卫舰攻击运输舰。
