filerange 62250 62263
rangestart 62250 62263

// Subtitles
62250	05 - 图拉尼海盗小行星
62251	深空 - 图拉尼海盗小行星
62252	摧毁敌方运载舰
62253	超空间跳跃成功。
62254	研究部门报告可进行离子炮技术的研究。建议立刻开始研究。
62255	研究部门报告可进行等离子炸弹技术的研究。建议立刻开始研究。
62256	感应器探测到一个我们难以渗透的重装行星防御系统。
62257	小行星上的驻军想必已经对正在跃出超空间的图拉尼海盗主力舰队发出了警告。
62258	他们正朝小行星撤退。我们不能让他们的运载舰撤退至行星防御系统的安全区内。
62259	图拉尼运载舰正在发射打击宇航器。做好来袭准备。
62260	一艘图拉尼运载舰已经进入了行星防御系统的范围。他们会持续对我方造成巨大的威胁。
62261	行星防御系统覆盖了这个区域。任何试图进入它射程范围的我方舰船都将被摧毁，请无论如何避开这里。
62262	我们已经摧毁了图拉尼海盗舰队的主力，可以继续重返家园之旅了。准备就绪后即可进行超空间跳跃。
62263	                  <b> 超空间跳跃</b>

rangeend
