filerange 70000 75000
rangestart 70000 75000

// Subtitles
70000  遭遇战
70001  消灭所有敌人并取得胜利
70005  防御模式
70006  抵挡敌人进攻并且获得最终胜利
70010  贸易之旅
70011  贸易，探险，战斗……打造属于你的最强舰队
70012  模式选择
70015  菲雅利商人
70020  菲雅利商业设施
70025  贸易船队
70030  菲雅利舰队
70035  维格尔舰队
70040  菲雅利帝国
70045  希格拉舰队
70050  埃赫洛斯嘉德舰队
70055  泰瓦伦共和国舰队
70060  归乡者舰队
70065  亚基纳茨虫族
70070  维肯.末世的叛军舰队
70075  希格拉菲雅利联军舰队   
70080  失控的先祖舰队 
70085  死镰海盗团
70090  图拉尼海盗
70095  卡德什舰队
70100  卡厄斯联盟
70500  希格拉首星防御战
70505  神谕之地防御战
70510  水晶体防御战
70515  妖精重工
70520  贸易商会
70530  1v7生存地图
70535  水晶体
70540  菲雅利商人
70545  维格尔军阀
70550  希格拉指挥官
70555  埃赫洛斯嘉德舰队指挥官
70560  泰瓦伦指挥官
70565  太空海盗
70570  朝圣者
70575  零号舰队
71000  菲雅利帝国审判庭舰队的旗舰审判庭号，这艘巨舰由冰封之寂所指挥。现在她将代替日益老旧的修巴利耶号驻守这个星区
71005  这是一艘最新服役的菲雅利帝国的第七代女皇级巨舰，这艘超级摧星巨舰是M51银河系中最强大的战舰之一， 是菲雅利帝国的骄傲
71010  警告，一小股敌军舰队入侵了该区域，请所有在该区域的民船进行规避，边防舰队会尽快赶来支援，。
71015  警告，该区域发生了大规模的战斗，敌人的精锐舰队正在对该区域发动攻击，敌人实力强大，请所有在该区域的民船紧急撤离。
71020  警告，该区域的前哨站已经被彻底摧毁，敌人的主力舰队正在该区域拦截所有过往的民用单位，您的舰队到来已经惊动了在其他区域作战的维格尔主力舰队，它们会在2分钟内赶到，请尽快撤离该区域
71025  警告，由于该区域的民用星门长时间缺乏维修，你被错误的传送到一处富含高密度物质的陨石带中，请使用常规动力离开该区域
71030  提醒
71035  是
71040  否
71045  这些大量高密度物质的小行星不定时的会在航道上出现，阻碍当地的常规交通。负责维持该区域交通的舰队虽然花费了大量的精力来清理航道上的陨石，但是还是不胜其扰。
71050  一支图拉尼海盗舰队出现在该星系，正在攻击星系内的任何目标
71055  这座跨越了近半个银河系的前哨站是希格拉人兵力部署距离的极限，驻守在该地区的希格拉分舰队除了要维持地区治安外，还要负责定期的清扫附近的陨石，另外经常大规模出动的图拉尼海盗也对该基地造成严重的威胁。
71060  警告，大量图拉尼舰队出现在该星系，正在发动大规模进攻
71065  警告，一支卡德什舰队出现在该星系，正在攻击星区内的所有商船
71070  流浪号战列舰
71075  放逐级战列舰的2号舰
71080  掠夺者号战列舰
71085  图拉尼海盗改造的泰坦战列舰
71090  为了阻止卡德什人和海盗的骚扰，卡拉克人专门将这艘战列舰部署在这里以维护该星区的稳定。
71095  警告，大量卡德什舰队出现在该星系，正在发动大规模进攻。卡德什母舰的重力陷阱已经禁止了该星系的一切跳跃活动
71100  这艘卡拉克人最新建造的无畏舰现在正在港口修整
71105  这艘希格拉人的无畏舰不远万里从银河系另外一头赶来，为自己的同胞提供军事支援
71110  这些先祖遗迹附近经常会出现的残骸带有强大的重力场，阻碍着过往舰船的靠近。
71115  拥有强重力源的先祖遗迹
71120  遗迹中沉睡着大量的先祖舰队，你的舰队的到来已经惊醒了它们。请尽快逃离该星区（选择重新开始游戏可以从进入该星区的时候重新开始）
71125  警告，该区域遭到了虫族的入侵，增援舰队正在赶来，请尽可能的回避。
71130  警告，该区域发生了大规模的战斗，虫族的大规模舰队正在对该区域发动攻击，敌人实力强大，请所有在该区域的民船紧急撤离。
71135  警告，该区域的前哨站已经被彻底摧毁，虫族的巢群舰队正在该区域拦截所有过往的民用单位，请逃离该区域。
71140  为了取得和虫族作战的更大优势， 埃赫洛斯嘉德刚刚在这片星区建立了这座的前哨基地。附近的虫族舰队经常会对该基地进行反攻，十分危险。
71145  维格尔人经常在前线部署这种前哨基地，用来拦截过往的船队
71150  一支维格尔小规模游猎舰队进入了该星区中，它们将会消灭所有可以消灭的猎物
71155  一支维格尔游猎舰队进入了该星区中，它们将会消灭所有可以消灭的猎物
71160  一支维格尔大规模游猎舰队进入了该星区中，它们将会消灭所有可以消灭的猎物
71165  泰瓦伦共和国贸易站
71170  这艘缴获来的维格尔无畏舰已经在泰瓦伦共和国舰队中兢兢业业的服役多年，尽管新型无畏舰已经开发出来，但是这种战斗力强悍的巨舰依然在泰瓦伦舰队中充当中坚力量
71175  一只猎袭者舰队出现在本星区，并且向你的舰队靠近。
