filerange 12000 50000
rangestart 12000 50000

// Subtitles
10000  战列舰
10001  后勤类舰船
10002  航母
10003  主力舰
10004  驱逐舰
10005  护卫舰
10006  战斗机
10007  小型防御平台
10008  中型防御平台
10009  巨型防御平台
10010  小型浮游炮
10011  中型轨道炮
10012  大型轨道炮
10013  护航艇
10014  母舰
10015  旗舰
10016  突击舰
10017  采矿驳船
10018  超级战舰
10019  战列舰
10020  防御塔
10021  超级炮塔
10022  辅助性主力舰
10023  加强型航母
10024  守护者
10025  精英战术舰
10026  小型护卫舰
10027  重型护卫舰
10028  重型战斗机-优势制空
10029  任务单位
10030  民用单位
10031  水晶体(水晶体体积越大，资源产生越多，但是速度越慢）
10035  实验型战舰
10040  巨型炮塔
10050  装甲舰
10051  重型轰炸机-反旗舰
10052  摧星级战争要塞
10100  大型工业舰
10105  大型航母
10110  移动精炼船
10115  迷你采矿船
10120  绵羊级采矿驳船
10125  反旗舰巡洋舰
10130  反旗舰武器
10135  工程单位
10140  反主力舰单位
10145  近程拦截单位
10500  长剑拦截机
10505  长剑轰炸机
10510  战略轰炸机-渡鸦
10511  狙击手无人机
10512  兵蜂浮游炮
10515  镰蜂重炮艇
10520  镰蜂导弹艇
10525  镰蜂脉冲艇
10600  白羊级离子炮护卫舰
10605  白羊级导弹护卫舰
10610  白羊级多炮塔护卫舰
10615  重型突击舰
10620  1400mm巨炮突击舰
10700  放逐者级驱逐舰
10701  量产型驱逐舰
10705  防空驱逐舰
10710  执行者巡洋舰
10711  收割者级巡洋舰
10712  清除者级巡洋舰
10715  狙击炮巡洋舰
10720  阔刃级袭击舰
10721  导弹袭击舰
10725  高速袭击舰
10730  亚特兰大级巡洋舰
10731  亚特兰大装甲型
10732  亚特兰大防空型
10733  亚特兰大离子炮型
10735  费纳尼亚级巡洋舰
10800  曙光级战列舰
10801  小型战列舰
10805  妖姬运载舰
10810  妖精女皇号
10815  奥丁级无畏舰
10820  轮回级无畏舰
10825  光辉裁决者
10830  妖精女皇舰队型
10835  妖精女皇决战型
10840  妖精女皇要塞型
10845  破晓II型战列舰
10850  永恒级无畏舰
10900  小型浮游炮-离子炮型
10905  小型浮游炮-导弹型
10910  小型浮游炮-速射炮型
10915  远行者级战列舰
10920  浩劫级无畏舰
11000  小型机枪防御塔
11005  小型离子炮防御塔
11010  小型速射炮防御塔
11015  小型脉冲炮防御塔
11100  中型防空炮防御塔
11105  中型加农炮防御塔
11110  中型离子炮防御塔
11115  要塞级加农炮防御塔
11120  要塞级高能离子束防御塔
11125  巡回者级袭击舰
11200  中型轨道炮
11205  大型轨道炮
11210  轻羽级支援航母
11215  修巴利耶号
11220  巡空者级突击炮艇
11222  巡空者2型突击炮艇
11225  扫荡者级战列舰
11230  沙迦级装甲舰
11235  菲雅利号
11236  特装型的扫荡者级战列舰
11240  希灵之眼号
11245  小型交通艇
11250  弥赛亚要塞
11255  格蕾希雅级支援战列舰
11260  前进者级突击护卫舰
11265  前进者级防空护卫舰
11270  前进者级离子炮护卫舰
11275  前进者级425炮支援护卫舰
11280  帝国上将级移动要塞
12000  领主级战列舰
12005  重型巡洋舰
12010  防空驱逐舰
12015  防御无畏舰
12030  格斗突击舰
12035  加强型航母
12045  舰载拦截机
12040  特装航母
12050  脉冲炮塔
12055  雄蜂战斗机
12060  教主级战列舰
12065  重型防御平台
12070  鱼雷驱逐舰
12075  月影级特勤舰
12076  高速探险船
12080  魔方级突击舰
12081  重型装甲突击舰
12085  权杖级巡洋舰
12090  精英舰载机-猎星者空优型
12095  信徒级舰载机-空优型
12100  信徒级舰载机-轰炸型
12105  信徒级舰载机-侦察型
12110  神甫级脉冲艇
12115  神甫级导弹艇
12120  神甫级工程艇
12125  MK2型脉冲炮塔
12130  MK2型导弹炮塔
12135  MK2型工程炮塔
12136  MK2系列多用途炮塔
12140  卡奥斯级护卫舰-离子炮型
12141  反主力舰
12150  卡奥斯级护卫舰-防空炮型
12151  防空点防
12160  卡奥斯级护卫舰-鱼雷型
12161  反旗舰
12170  卡奥斯级护卫舰-突击型
12171  战术突击型
12180  卡奥斯级护卫舰-支援型
12181  战场抢修
12190  卡奥斯级护卫舰-侦察型
12191  战术侦察
12200  卡奥斯级护卫舰-治安型
12201  治安巡逻
12210  卡奥斯级护卫舰-精英型
12211  小型舰压制
12220  小口径速射炮塔
12221  通用压制
12230  防空破片弹炮塔
12231  防空点防
12240  斯卡法汝级驱逐舰
12241  标准驱逐舰
12250  斯卡法汝级驱逐舰防空型
12251  区域防空
12260  斯卡法汝级驱逐舰狙击型
12261  远距离反旗舰
12270  斯卡法汝级驱逐舰突击型
12271  防线突击
12280  斯卡法汝级驱逐舰支援型
12281  远程修理
12290  斯卡法汝级驱逐舰精英型
12291  精英驱逐舰
12300  双联装250毫米速射炮塔
12301  大口径舰炮
12310  8联装50毫米速射炮塔
12311  高性能防空
12320  先进型双联装250毫米速射炮塔
12321  大口径舰炮
13005  末世之刃
13010  防空导弹驱逐舰
13015  快速突击舰
13020  激光束护卫舰
13025  轻巡洋舰
13030  脉冲护卫舰
13035  武装航母
13040  赛博拉斯级装甲舰
13045  马卡恩之怒
13050  血刃级战列舰
13052  血刃歼灭型
13055  装甲脉冲艇
13060  高能激光发射塔
13065  死亡之戟
13070  独角兽级大型巡洋舰
13071  独角兽防空型
13075  装甲防御平台
13080  装甲运输船
13081  由重型航母改装而来的运输舰艇
13085  梦魔级导弹艇
13090  精英激光艇
13095  强袭轰炸机
13100  佩刀级突击舰
13105  拉格那的混小子
13110  双头鲨级
13115  猎鲨级
13120  红莲级导弹攻城舰
13125  马卡恩之怒2型战争堡垒到达战场，将会摧毁一切敌人（BGM：SixxA.M. - This Is Gonna Hurt）
13130  马卡恩之怒3型堡垒舰
13135  血刃级战列舰歼灭型
13140  工程型护卫舰
13145  工程型重巡洋舰
13150  克雷莫尔级战列舰
13155  双马尾骑士团号
13160  三联装1000毫米电磁轨道炮
13165  莫尔迪基安大君级摧星巨舰
13170  大型舰载机库
13171  停靠起降舰载机
13175  破刃级重型拦截机
13180  破刃级重型轰炸机
13185  破刃舰载机空战型
13190  破刃舰载机轰炸型
13195  尸鬼级重型突击舰
13200  业火级导弹突击舰
13205  悬浮式激光炮主战坦克
13206  中型主战坦克
13210  闪光之刃级战列巡洋舰
13211  先进型反旗舰主力舰
13215  双联装150毫米加农炮
13220  旧日支配者
13221  刚达尼姆级超级战斗机-压制所有单位
13225  机炮型浮游炮
13230  脉冲型浮游炮
13235  小型莫尔迪基安贸易船
13240  小型莫尔迪基安宣传舰
13245  莫尔迪基安大型前哨基地
13246  为主力舰提供补给和维护服务，部署舰载机中队监视星区
13250  闪光之刃级战列巡洋舰近卫型
13255  尸鬼级重型突击舰近卫型
13260  业火级导弹突击舰近卫型
13275  破刃级重型拦截机近卫型
13280  破刃级重型轰炸机近卫型
13285  阿切洛特级巨型工程船坞
13286  前线工程维护
13290  小型损伤控制舰
13292  快速损伤控制
13300  小型重力探针
13305  血刃级战列舰MK2型
13310  血刃级战列舰MK2铁壁型
13315  坚毅级战列舰
13320  三联装速射火炮
13325  双联装1000毫米电磁炮
13330  船头装甲护盾
13335  入侵者战斗机甲
13340  入侵者战斗机甲-导弹武装
13345  入侵者战斗机甲-脉冲炮武装
13350  战斗机甲
13355  机甲护盾
13360  长枪战斗机MK2
13365  长枪战斗机MK2镭射型
13370  舰载机群
13375  停靠中的机甲
13380  长枪MK2整备机库
13385  特种轰炸机整备机库
13390  入侵者机甲整备机库
13395  吞星者级重型精炼船
13400  马卡恩之怒堡垒舰-铁浮屠号
13401  失去战斗力的铁浮屠号
13405  君王级战略旗舰
14000  亚巴顿级大型母舰
14005  航母
14010  无人战斗机
14015  无人轰炸机
14020  航空管制塔
14025  离子炮护卫舰
14030  防空护卫舰
14035  重型导弹艇
14040  电浆炮突击舰
14041  鱼雷突击舰
14045  离子炮驱逐舰
14050  火炮驱逐舰
14055  防御巡洋舰
