filerange 7000 7914
rangestart 7000 7914

// Subtitles
7000	战机生产设施
7001	<b>介绍：</b>  可进行战机生产。 \n\n<b>类型：</b> 生产设施 (占用1个生产插槽)。 \n\n<b>必要条件：</b> 无。
7002	护航艇生产设施
7003	<b>介绍：</b>  可进行护航艇生产。  \n\n<b>类型：</b> 生产设施 (占用1个生产插槽)。 \n\n<b>必要条件：</b> 研究模块。
7004	护卫舰生产设施
7005	<b>介绍：</b>  可进行护卫舰生产。 \n\n<b>类型：</b> 生产设施（占用1个生产插槽)。 \n\n<b>必要条件：</b> 研究模块。
7006	主力舰生产设施
7007	<b>介绍：</b>  可进行主力舰生产。 \n\n<b>类型：</b> 生产设施 (占用1个生产插槽)。 \n\n<b>必要条件：</b> 无。
7008	平台控制模块
7009	<b>介绍：</b>  协调武器平台运作。建造武器平台必备之物。  \n\n<b>类型：</b> 模块 (占用1个模块插槽)。 \n\n<b>必要条件：</b> 无。
7010	研究模块
7011	<b>介绍：</b>  科学部门。 开启研究和新舰船生产。  \n\n<b>类型：</b> 模块 (占用1个模块插槽)。 \n\n<b>必要条件：</b> 无。
7012	高级研究模块
7013	<b>介绍：</b>  工程部门。 开启高级技术研究和新舰船生产。  \n\n<b>类型：</b> 模块 (占用1个模块插槽)。 \n\n<b>必要条件：</b> 研究模块。
7014	超空间模块
7015	<b>介绍：</b>  超空间跳跃航行发生器。可使临近的护卫舰和主力舰进行超空间跳跃。  \n\n<b>类型：</b> 模块 (占用1个模块插槽)。 \n\n<b>必要条件：</b> 研究模块。
7016	重力井发生器
7017	<b>介绍：</b>  用以抑制超空间跳跃。防止敌舰在我舰周围一定范围内进出超空间。  \n\n<b>类型：</b> 模块 (占用1个模块插槽)。\n\n<b>必要条件：</b> 研究模块。
7018	隐形发生器
7019	<b>介绍：</b>  干扰感应器。 运作时可使临近舰船从敌人的感应器中隐形。运转的能量消耗很少，但是需要保持一定数量（总数的10％）的能量才可以启动。  \n\n<b>类型：</b> 模块 (占用1个模块插槽)。 \n\n<b>必要条件：</b> 研究模块。
7020	火控塔
7021	<b>介绍：</b>  协调所有舰船的防卫。改善临近的友军舰船之战斗效率。  \n\n<b>类型：</b> 模块 (占用1个模块插槽)。 \n\n<b>必要条件：</b> 高级研究模块。
7036	超空间感应器
7037	<b>介绍：</b> 探测我舰四周一定范围内的所有超空间信号。  \n\n<b>类型：</b> 感应器 (占用1个感应器插槽)。 \n\n<b>必要条件：</b> 无。
7022	高级感应器阵列
7023	<b>介绍：</b> 改进基本感应器。  \n\n<b>类型：</b> 感应器 (占用1个感应器插槽)。 \n\n<b>必要条件：</b> 无。
7024	反隐形感应器
7025	<b>介绍：</b> 改进感应器以对抗隐形舰船。  \n\n<b>类型：</b> 感应器 (占用1个感应器插槽)。 \n\n<b>必要条件：</b> 无。
7026	反隐形感应器
7027	<b>介绍：</b> 改进感应器以对抗隐形舰船。  \n\n<b>类型：</b> 感应器 (占用1个感应器插槽)。 \n\n<b>必要条件：</b> 无。
7028	反隐形感应器
7029	<b>介绍：</b> 改进感应器以对抗隐形舰船。  \n\n<b>类型：</b> 感应器 (占用1个感应器插槽)。 \n\n<b>必要条件：</b> 无。
7030	侦察机
7031	<b>介绍：</b> 侦察机中队。  \n\n<b>克制：</b> 无 \n<b>惧怕：</b> 战机, 护航艇, 护卫舰和主力舰 \n\n<b>必要条件：</b> 无。
7032	拦截机
7033	<b>介绍：</b> 基本的战斗机中队。  \n\n<b>克制：</b> 战机  \n<b>惧怕：</b> 护航艇, 护卫舰和主力舰 \n\n<b>必要条件：</b> 战机生产设施。
7034	轰炸机
7035	<b>介绍：</b> 反主力舰战机中队。  \n\n<b>克制：</b> 护卫舰, 主力舰, 子系统  \n<b>惧怕：</b>  战机, 护航艇和反战机护卫舰 \n\n<b>必要条件：</b> 战机生产设施。
7038	炮艇
7039	<b>介绍：</b> 反战机护航艇中队。 \n\n<b>克制：</b> 战机 \n<b>惧怕：</b> 护航艇, 护卫舰和主力舰 \n\n<b>必要条件：</b> 护航艇生产设施。
7040	脉冲炮艇
7041	<b>介绍：</b> 重型护航艇中队。  \n\n<b>克制：</b> 护航艇和护卫舰 \n<b>惧怕：</b> 主力舰 \n\n<b>必要条件：</b> 护航艇生产设施。
7042	布雷艇
7043	<b>介绍：</b> 辅助护航艇。 有布雷的特殊能力 (功能默认按钮N)。  \n\n<b>克制：</b> 主力舰 \n<b>惧怕：</b> 护航艇和主力舰 \n\n<b>必要条件：</b> 护航艇生产设施,高级研究模块和布雷技术。
7044	防御场护卫舰
7045	<b>介绍：</b> 辅助护卫舰。 能保护临近舰船躲避大多数攻击。 必须先激活 (功能默认关闭)。  \n\n<b>克制：</b> 本舰为非武装防御型军舰 \n<b>惧怕：</b> 轰炸机和护航艇 \n\n<b>必要条件：</b> 护卫舰生产设施, 高级研究模块和防御场技术
7046	鱼雷护卫舰
7047	<b>介绍：</b> 基本的护卫舰。 鱼雷能够升级改进为反主力舰。  \n\n<b>克制：</b> 护航艇，护卫舰(当升级后) \n<b>惧怕：</b> 轰炸机，驱逐舰 \n\n<b>必要条件：</b> 护卫舰生产设施。
7048	防空护卫舰
7049	<b>介绍：</b> 高级反战机护卫舰，配备有强大的防空炮塔。  \n\n<b>克制：</b> 战机 \n<b>惧怕：</b> 主力舰 \n\n<b>必要条件：</b> 护卫舰生产设施和高级研究模块。
7050	离子炮护卫舰
7051	<b>介绍：</b> 反主力舰护卫舰，配备有离子束加农炮。 主力舰杀手。  \n\n<b>克制：</b> 护卫舰，主力舰 \n<b>惧怕：</b> 轰炸机，驱逐舰 \n\n<b>必要条件：</b> 护卫舰生产设施和高级研究模块。
7052	登陆舰
7053	<b>介绍：</b> 进行登舰作战以捕获敌舰的护卫舰。  \n\n<b>克制：</b> 主力舰 \n<b>惧怕：</b> 轰炸机，护卫舰 \n\n<b>必要条件：</b> 护卫舰生产设施和高级研究模块。
7054	航母
7055	<b>介绍：</b> 主力舰级别生产型舰船，配备有3个生产插槽和2个模块插槽。  \n\n<b>克制：</b> 无。 \n<b>惧怕：</b> 轰炸机，主力舰 \n\n<b>必要条件：</b> 主力舰生产设施。
7056	驱逐舰
7057	<b>介绍：</b> 主力舰级别反护卫舰战舰。  \n\n<b>克制：</b> 护卫舰，主力舰。 \n<b>惧怕：</b> 轰炸机，战列巡洋舰 \n\n<b>必要条件：</b> 主力舰生产设施, 研究模块和驱逐舰机架。
7058	船坞
7059	<b>介绍：</b> 母舰级别生产型舰船，配备有4个生产插槽、4个模块插槽和2个感应器插槽。这种军舰如此巨大以至于只能通过超空间跳跃进入战场。  \n\n<b>克制：</b> 无。 \n<b>惧怕：</b> 轰炸机，主力舰 \n\n<b>必要条件：</b> 超空间模块。
7060	战列巡洋舰
7061	<b>介绍：</b> 重型主力舰。  \n\n<b>克制：</b> 主力舰，护卫舰 \n<b>惧怕：</b> 轰炸机 \n\n<b>必要条件：</b> 主力舰生产设施(只能在船坞里建造),高级研究模块和战巡机架研究。
7062	炮台
7063	<b>介绍：</b> 静态反战机武器平台。一旦部署就无法再次移动。  \n\n<b>克制：</b> 战机 \n<b>惧怕：</b> 护卫舰，主力舰 \n\n<b>必要条件：</b> 平台控制模块。
7064	离子束炮台
7065	<b>介绍：</b> 静态反主力舰武器平台。一旦部署就无法再次移动。  \n\n<b>克制：</b> 护卫舰，主力舰。 \n<b>惧怕：</b> 战机，护航艇 \n\n<b>必要条件：</b> 平台控制模块、研究模块和平台离子武器技术研究。
7066	资源采集船
7067	<b>介绍：</b> 基本的辅助船只，能够采集资源。升级后能够维修受损舰船。  \n\n<b>克制：</b> 本船为非战斗单位 \n<b>惧怕：</b> 所有舰船 \n\n<b>必要条件：</b> 无。
7068	移动精炼船
7069	<b>介绍：</b> 移动的资源卸载点。能够一次停泊2艘资源采集船  \n\n<b>克制：</b> 本船为非战斗单位 \n<b>惧怕：</b> 所有舰船 \n\n<b>必要条件：</b> 无。
7070	探测器
7071	<b>介绍：</b> 远程探测装置。一次性移动。  \n\n<b>克制：</b> 本船为非战斗单位 \n<b>惧怕：</b> 所有舰船 \n\n<b>必要条件：</b> 无。
7072	临近感应器
7073	<b>介绍：</b> 能够探测到隐形舰船的专职感应器。一次性移动。  \n\n<b>克制：</b> 本船为非战斗单位 \n<b>惧怕：</b> 所有舰船 \n\n<b>必要条件：</b> 研究模块和临近感应器技术。
7074	感应干扰器
7075	<b>介绍：</b> 能够干扰敌军感应器的小装置。一次性移动。  \n\n<b>克制：</b> 本船为非战斗单位 \n<b>惧怕：</b> 所有舰船 \n\n<b>必要条件：</b> 高级研究模块和感应干扰器技术研究。
7076	Light Corvette
7077	<b>Description：</b> TODO
7078	Heavy Corvette
7079	<b>Description：</b> TODO
7080	Assault Frigate
7081	<b>Description：</b> TODO
7500	布雷技术
7501	<b>介绍：</b> 开启布雷艇生产。 \n\n<b>必要条件：</b> 高级研究模块和护航艇生产设施
7200	布雷
7502	平台离子束武器
7503	<b>介绍：</b> 自动化离子束加农炮控制。开启离子束炮台生产。  \n\n<b>必要条件：</b> 研究模块和平台控制模块
7201	平台离子武器
7504	战列巡洋舰机架
